14,VE_15,VE_29,VEVE,0.0000,0.5302,-0.0017,0.6375,0.0977,0.6632,-0.3408,0.3553,-0.1882,0.2285,-0.3521,0.5000,0.0000,0.5302,0.0000,0.0000
15,VE_15,VE_30,VEVE,0.0000,0.5000,-0.0728,0.4717,-0.1398,0.4919,-0.4777,0.5247,-0.3751,0.2391,-0.4661,0.4737,0.0000,0.5000,0.0000,0.0000
16,VE_15,VE_31,VEVE,0.0000,0.6231,0.1208,0.7597,-0.1251,0.7089,-0.4804,0.5254,-0.3018,0.3259,-0.8000,0.5500,0.0000,0.6534,0.0000,0.0000
17,VE_15,VE_32,VEVE,0.1479,0.9679,0.3177,1.0000,0.1680,1.0000,-0.2025,1.0000,-0.1258,0.6893,-0.5652,1.0000,0.0025,1.0000,0.0000,0.0000
18,VE_16,VE_17,VEVE,0.0000,0.6940,-0.0019,0.8207,0.1214,0.8058,-0.4633,0.7455,-0.2532,0.5196,-0.2576,0.7989,0.0000,0.6940,0.0000,0.0000
19,VE_16,VE_18,VEVE,0.0000,0.3806,-0.9599,0.4638,-0.8469,0.5954,-0.5327,0.1761,-0.5300,0.3470,-0.6170,0.5279,0.0000,0.3806,0.0000,0.0000
20,VE_16,VE_19,VEVE,0.0000,0.7136,-0.5010,0.7427,-0.5498,0.5917,-0.3423,0.6044,-0.3361,0.3912,-0.6579,0.6000,0.0000,0.6826,0.0000,0.0000
21,VE_16,VE_20,VEVE,0.4275,0.7288,0.1227,0.7788,0.0098,0.7904,0.2427,0.7978,0.1005,0.7492,-0.1053,0.7231,0.1247,0.7288,0.0000,0.0000
22,VE_16,VE_21,VEVE,0.0000,0.4868,-0.1600,0.5033,-0.1262,0.4936,-0.4749,0.2993,-0.3633,0.1767,-0.6647,0.3077,0.0000,0.5000,0.0000,0.0000
23,VE_16,VE_22,VEVE,0.0000,0.3814,-0.7528,0.3838,-0.6603,0.5241,-0.6673,0.1443,-0.4243,0.2355,-0.8857,0.4059,0.0000,0.3814,0.0000,0.0000
24,VE_16,VE_23,VEVE,0.0000,0.0000,-1.0877,0.2427,-1.3088,0.0763,-0.7623,-0.1937,-0.9118,-0.0716,-1.1654,-0.0723,0.0000,0.0000,0.0000,0.0000
